kungfu 1 3_4 
lands 1 12_84 
large 1 14_142 
last 1 27_161 
later 1 27_148 
leads 1 5_83 
least 1 23_106 
led 1 27_106 
left 1 34_16 
level 1 12_23 
lived 1 27_17 
located 1 34_70 
location 1 27_35 
long 1 25_99 
lost 1 25_48 
lowly 1 23_20 
magicimbued 1 23_76 
magicpowered 1 23_69 
main 1 16_54 
making 1 23_132 
mana 1 12_75 
may 1 36_45 
mean 1 36_62 
means 1 12_102 
meleefocused 1 36_25 
members 1 25_109 
middle 1 25_114 
mixture 1 12_29 
move 1 14_21 
must 1 5_96 
named 1 27_96 
need 1 14_85 
new 1 3_8 
nice 1 12_28 
niece 1 27_142 
nonplayer 1 5_90 
normal 1 12_165 
noticed 1 5_40 
now 1 5_114 
offer 1 36_16 
often 1 36_61 
once 1 12_24 
open 1 5_86 
opening 1 5_8 
options 1 36_21 
or 1 23_31 
others 1 12_18 
otherwise 1 14_148 
over 1 12_97 
overrun 1 5_115 
own 1 23_89 
perform 1 12_156 
perhaps 1 14_33 
playtime 1 36_4 
pm 1 2_6 
point 1 12_48 
poster 1 25_15 
previous 1 23_50 
prior 1 5_36 
proper 1 5_67 
quests 1 16_61 
quick 1 12_158 
radiant 1 14_9 
radius 1 14_17 
ran 1 34_111 
ranged 1 12_141 
reflect 1 14_50 
regular 1 23_67 
result 1 16_67 
returned 1 34_2 
reverting 1 12_161 
right 1 5_21 
ring 1 14_125 
rocks 1 34_89 
ruins 1 34_43 
rundown 1 16_35 
running 1 23_80 
sacrifice 1 27_67 
said 1 34_35 
see 1 36_72 
seemed 1 27_158 
setting 1 5_121 
several 1 12_157 
shouldnt 1 25_32 
shows 1 16_52 
silhouette 1 5_57 
since 1 25_37 
single 1 12_91 
skillwhenever 1 12_81 
slaughtering 1 27_6 
slightly 1 34_66 
small 1 14_124 
someone 1 27_95 
sort 1 34_47 
spells 1 14_72 
spinning 1 23_147 
spins 1 23_124 
spirits 1 34_50 
spoke 1 27_128 
squidlike 1 23_121 
standing 1 5_74 
started 1 23_3 
state 1 12_166 
stats 1 16_42 
still 1 5_50 
stops 1 23_146 
strategic 1 36_20 
strategy 1 23_96 
strength 1 16_44 
strongest 1 12_208 
stumbled 1 25_103 
stumbling 1 25_51 
successive 1 12_87 
suggests 1 5_59 
surface 1 34_127 
surrounding 1 12_129 
survivor 1 27_61 
taken 1 27_90 
takes 1 12_126 
tandem 1 12_192 
than 1 36_22 
thankfully 1 14_78 
theres 1 14_103 
things 1 36_86 
third 1 12_86 
those 1 12_34 
three 1 5_141 
threw 1 27_74 
throngs 1 25_6 
too 1 25_98 
took 1 27_113 
totems 1 34_30 
touchofdeath 1 12_80 
town 1 5_100 
tree 1 5_138 
trying 1 34_100 
uncle 1 27_131 
unlock 1 12_20 
unlocked 1 12_12 
until 1 23_144 
used 1 12_63 
vanquished 1 23_27 
variety 1 14_70 
visage 1 14_10 
vitality 1 16_46 
walk 1 23_137 
wanted 1 25_14 
wasnt 1 25_97 
wasps 1 23_21 
way 1 14_107 
what 1 27_157 
who 1 34_34 
willpower 1 16_48 
worshipping 1 25_116 
would 1 14_147 
years 1 3_14 
yet 1 27_48 
A 2 16_1 27_145 
And 2 14_77 36_30 
As 2 12_167 25_1 
BlizzCon 2 3_15 5_7 
In 2 12_1 14_98 
It 2 12_146 14_121 
Well 2 27_36 36_68 
With 2 27_103 36_1 
abilities 2 12_32 36_77 
active 2 12_31 14_3 
announced 2 3_11 5_32 
another 2 27_44 34_69 
any 2 14_69 16_59 
appeared 2 23_48 27_56 
attacks 2 14_52 36_44 
because 2 34_93 36_41 
careful 2 36_37 36_67 
certain 2 14_16 27_34 
checked 2 5_127 16_8 
come 2 16_63 23_63 
crumbling 2 34_92 34_98 
cult 2 27_45 27_164 
dead 2 27_144 34_12 
definitely 2 36_9 36_32 
details 2 5_133 16_6 
direction 2 14_76 14_91 
doesnt 2 12_73 14_80 
easily 2 16_79 23_26 
especially 2 12_174 14_135 
eventually 2 27_112 34_23 
evil 2 5_117 34_49 
explode 2 12_223 23_84 
find 2 25_20 34_102 
first 2 23_14 25_13 
fists 2 14_111 14_158 
force 2 14_113 14_166 
get 2 3_2 12_205 
how 2 12_113 36_83 
hundred 2 14_110 14_157 
if 2 27_195 36_64 
including 2 5_134 27_180 
interesting 2 12_184 36_11 
kill 2 25_25 27_193 
killed 2 27_50 27_175 
leader 2 25_27 25_60 
limit 2 34_85 34_110 
log 2 16_22 16_51 
massive 2 25_43 36_56 
minutes 2 5_35 23_37 
much 2 23_41 25_34 
necromancer 2 34_29 34_33 
needed 2 34_38 34_105 
only 2 12_107 23_34 
onto 2 5_16 23_9 
outlaw 2 25_22 27_126 
path 2 5_81 27_110 
portal 2 31_4 34_59 
pretty 2 14_119 25_29 
projectile 2 14_51 14_94 
quickly 2 14_23 16_77 
sanctuary 2 14_106 14_117 
saw 2 5_71 27_13 
screen 2 16_19 16_30 
seconds 2 12_110 14_59 
seem 2 12_38 14_81 
series 2 14_162 34_27 
side 2 16_60 34_74 
straightforward 2 14_120 25_30 
strikes 2 12_159 14_164 
stronger 2 23_42 23_101 
surrounded 2 14_65 14_139 
tells 2 5_92 27_82 
terms 2 14_99 23_108 
their 2 23_88 27_26 
thought 2 14_115 14_168 
through 2 14_153 25_5 
typical 2 16_41 36_24 
up 2 23_138 27_75 
ventured 2 27_150 34_53 
when 2 14_63 14_137 
without 2 14_114 14_167 
This 3 12_101 14_42 34_63 
about 3 5_41 16_64 27_22 
across 3 25_11 27_43 34_57 
after 3 5_2 12_21 27_2 
almost 3 12_77 12_188 27_7 
an 3 23_94 25_21 36_10 
available 3 5_52 16_25 16_72 
by 3 14_66 14_140 27_94 
creatures 3 5_118 12_130 23_56 
enclave 3 27_117 27_154 34_5 
encountered 3 23_18 23_40 23_104 
enemy 3 12_92 12_105 12_222 
go 3 5_97 27_71 34_107 
had 3 5_11 5_30 34_82 
has 3 5_140 12_7 12_106 
have 3 23_47 27_188 36_33 
head 3 12_100 25_67 25_80 
heading 3 16_11 23_7 25_87 
lets 3 12_147 14_47 16_75 
little 3 23_54 25_47 25_92 
monks 3 5_136 9_2 12_68 
most 3 12_41 14_35 23_22 
option 3 16_27 16_74 27_190 
seems 3 23_91 27_184 36_14 
sevensided 3 12_55 12_135 20_3 
so 3 12_71 14_133 27_197 
strong 3 9_6 12_114 36_47 
take 3 14_25 23_86 25_33 
them 3 14_26 23_83 27_102 
they 3 14_29 23_62 36_84 
time 3 25_35 34_84 34_109 
told 3 25_76 27_20 34_7 
two 3 12_36 23_32 23_65 
upon 3 25_52 27_37 34_25 
us 3 27_21 27_107 27_114 
use 3 12_189 12_211 14_96 
well 3 12_14 16_57 34_87 
where 3 5_69 27_118 34_103 
while 3 14_165 23_127 36_42 
your 3 14_74 16_37 16_53 
zip 3 12_149 12_198 12_216 
Diablo 4 1_1 5_27 16_89 36_93 
III 4 1_2 5_28 16_90 36_94 
Zakarwa 4 27_97 27_167 27_181 34_10 
also 4 5_104 12_26 12_183 14_104 
are 4 12_49 16_16 23_53 36_50 
at 4 3_12 12_46 14_54 23_105 
attack 4 12_70 12_142 12_172 14_31 
back 4 12_162 12_217 14_53 34_124 
came 4 25_10 27_42 34_24 34_56 
class 4 3_10 5_25 36_12 36_81 
everyone 4 27_8 27_51 27_176 34_8 
exploring 4 16_69 25_94 27_38 34_21 
group 4 12_201 14_143 27_86 36_57 
he 4 12_115 12_118 27_100 34_37 
into 4 5_22 5_65 12_150 12_199 
let 4 12_220 23_82 27_69 27_137 
not 4 5_51 27_192 36_51 36_66 
one 4 12_209 23_98 27_15 34_81 
other 4 14_101 16_5 34_73 36_76 
quest 4 5_125 16_21 16_50 16_55 
she 4 5_60 27_73 27_81 27_105 
strike 4 12_56 12_88 12_136 20_4 
youre 4 14_64 14_138 27_196 36_65 
But 5 5_119 14_32 23_97 25_85 27_1 
can 5 12_61 12_169 12_187 14_30 36_60 
character 5 5_91 16_18 16_29 16_38 36_26 
dungeon 5 31_3 34_62 34_64 34_95 34_122 
exploding 5 12_51 12_58 12_195 12_213 23_72 
palm 5 12_52 12_59 12_196 12_214 23_73 
skill 5 5_137 14_4 14_37 14_45 14_172 
skills 5 12_11 14_102 16_26 16_73 16_83 
then 5 5_63 23_2 23_79 25_75 34_14 
there 5 5_54 25_56 25_88 27_58 27_171 
useful 5 12_42 12_175 14_2 14_62 14_136 
was 5 27_59 27_143 34_11 34_65 34_97 
were 5 23_19 23_25 25_74 25_110 27_89 
with 5 5_116 12_66 12_132 12_193 36_38 
but 6 5_53 12_181 23_33 25_36 27_54 27_182 
camp 6 25_23 25_54 25_106 27_11 27_46 27_179 
desert 6 5_87 5_112 16_15 25_39 31_7 34_77 
him 6 12_133 12_148 25_63 27_138 27_194 34_118 
his 6 12_164 25_66 25_79 27_141 36_43 36_48 
its 6 5_46 12_182 14_134 23_125 25_26 27_30 
some 6 5_77 27_63 34_19 34_42 34_46 36_73 
We 7 3_1 5_62 23_1 25_73 27_68 34_1 34_22 
like 7 12_78 12_139 14_82 16_43 23_58 27_159 36_27 
more 7 12_138 25_93 27_40 34_20 36_19 36_36 36_90 
this 7 3_13 12_2 12_47 12_171 25_38 27_77 34_80 
which 7 5_139 12_60 14_11 23_24 23_46 25_16 25_64 
as 8 12_13 12_15 16_56 16_58 16_65 27_80 34_86 34_88 
before 8 5_120 12_117 12_160 14_28 16_10 25_49 25_86 25_100 
The 9 1_5 9_1 12_57 12_134 16_28 16_49 20_1 23_13 36_6 
be 9 12_40 12_62 14_87 14_149 23_93 27_170 36_35 36_46 36_69 
for 9 5_26 12_43 12_143 12_176 14_5 14_56 16_36 27_123 36_89 
on 9 3_6 5_79 5_123 12_89 12_112 23_74 25_104 27_108 34_71 
our 9 3_3 14_34 23_4 25_12 25_101 27_121 27_173 34_114 36_3 
few 10 5_34 5_130 12_17 12_109 12_128 14_58 16_2 23_15 23_36 27_146 
it 12 12_72 12_190 14_79 14_97 23_114 23_133 23_141 23_145 25_96 27_53 27_55 27_183 
enemies 14 12_154 12_180 12_203 14_13 14_55 14_67 14_130 14_145 23_16 23_43 23_77 23_102 25_8 36_59 
you 14 5_93 5_95 5_106 12_22 12_168 12_186 14_19 14_83 16_32 16_76 25_18 27_83 27_186 36_31 
out 15 5_122 5_128 12_131 12_218 14_27 16_9 16_12 23_8 23_87 23_116 27_151 34_54 34_112 34_119 36_87 
monk 18 3_9 5_24 5_43 5_73 12_5 12_45 12_83 12_145 14_7 14_49 14_128 23_5 25_102 27_174 34_115 36_7 36_40 36_80 
is 19 5_44 5_49 5_55 5_113 9_5 12_76 12_116 12_137 12_173 14_8 14_38 14_43 14_118 14_159 14_169 23_117 23_143 25_41 36_8 
we 20 5_10 5_38 5_70 5_126 16_7 23_17 23_39 23_103 25_2 25_9 25_44 25_57 25_89 27_12 27_41 27_119 27_149 34_15 34_52 34_104 
in 24 12_64 12_120 12_191 14_14 14_22 14_73 14_89 16_87 23_28 23_38 23_49 23_64 23_107 23_129 25_112 27_4 27_9 27_32 27_52 27_177 31_5 34_78 36_54 36_95 
that 31 5_29 5_45 5_58 5_82 5_94 5_110 12_19 12_37 12_103 12_185 12_221 14_46 14_129 14_146 16_62 23_57 23_123 27_14 27_29 27_57 27_84 27_99 27_104 27_111 27_140 27_185 34_9 34_36 34_79 36_2 36_13 
and 40 5_19 5_103 5_145 12_53 12_125 12_155 12_210 12_219 14_24 14_112 16_23 16_39 16_47 16_78 16_81 23_61 23_68 23_78 23_85 23_139 25_24 25_31 25_61 25_95 27_5 27_28 27_47 27_72 27_98 27_127 27_155 27_166 34_6 34_13 34_31 34_55 34_90 34_113 34_123 36_82 
to 40 5_14 5_84 5_98 5_107 12_39 12_163 12_204 12_206 14_20 14_86 14_95 14_151 16_13 16_84 23_59 23_81 23_92 23_135 25_19 25_68 25_70 25_77 25_81 27_91 27_115 27_129 27_136 27_169 27_191 34_3 34_17 34_40 34_44 34_60 34_101 34_106 34_125 36_15 36_34 36_71 
of 41 5_5 5_76 5_101 5_131 12_10 12_30 12_123 12_153 12_179 12_202 14_71 14_92 14_100 14_108 14_144 14_155 14_163 16_3 16_68 23_23 23_99 23_109 23_112 25_7 25_107 25_115 27_25 27_62 27_65 27_87 27_132 27_152 27_162 34_28 34_48 34_75 34_120 36_58 36_74 36_78 36_92 
a 48 5_12 5_17 5_33 5_56 5_80 5_89 5_129 5_143 12_8 12_16 12_27 12_79 12_85 12_90 12_93 12_108 12_121 12_127 12_140 12_151 12_200 14_15 14_57 14_109 14_123 14_141 14_156 14_160 14_170 16_66 23_29 23_35 25_46 25_91 25_105 27_23 27_33 27_60 27_85 31_2 34_26 34_32 34_58 34_61 34_83 36_17 36_23 36_55 
the 79 3_7 5_3 5_6 5_23 5_42 5_66 5_72 5_85 5_99 5_108 5_111 5_124 5_132 5_135 12_4 12_35 12_44 12_50 12_54 12_67 12_82 12_98 12_104 12_144 12_194 12_207 12_212 14_6 14_39 14_44 14_48 14_90 14_93 14_127 16_4 16_14 16_17 16_20 16_24 16_33 16_71 16_88 23_10 23_71 23_75 23_100 23_110 23_118 23_130 25_53 25_59 25_71 25_82 25_113 27_10 27_92 27_109 27_116 27_125 27_130 27_133 27_153 27_160 27_163 27_178 27_189 31_6 34_4 34_72 34_76 34_94 34_108 34_121 34_126 36_28 36_39 36_75 36_79 36_96 
