said 1 34_35 
killing 1 27_124 
jumped 1 5_64 
just 1 23_136 
magicpowered 1 23_69 
magicimbued 1 23_76 
main 1 16_54 
lost 1 25_48 
long 1 25_99 
lowly 1 23_20 
may 1 36_45 
returned 1 34_2 
mean 1 36_62 
making 1 23_132 
mana 1 12_75 
rocks 1 34_89 
level 1 12_23 
ring 1 14_125 
rundown 1 16_35 
left 1 34_16 
ruins 1 34_43 
location 1 27_35 
located 1 34_70 
reverting 1 12_161 
right 1 5_21 
lived 1 27_17 
adventure 1 23_6 
actually 1 27_187 
again 1 27_49 
activate 1 34_41 
vanquished 1 23_27 
used 1 12_63 
already 1 12_6 
until 1 23_144 
unlocked 1 12_12 
alerts 1 5_105 
air 1 23_131 
allowing 1 14_18 
While 1 34_99 
What 1 5_37 
walk 1 23_137 
wasnt 1 25_97 
Way 1 14_154 
wanted 1 25_14 
variety 1 14_70 
visage 1 14_10 
absolutely 1 25_42 
Yes 1 27_76 
vitality 1 16_46 
took 1 27_113 
asks 1 25_17 
too 1 25_98 
around 1 14_126 
areas 1 16_86 
totems 1 34_30 
b 1 5_144 
throngs 1 25_6 
threw 1 27_74 
attempted 1 27_66 
automatically 1 27_18 
trying 1 34_100 
uncle 1 27_131 
tree 1 5_138 
amount 1 23_111 
always 1 14_84 
unlock 1 12_20 
touchofdeath 1 12_80 
appears 1 12_96 
area 1 25_40 
apparently 1 25_111 
town 1 5_100 
He 1 27_19 
HandsOn 1 1_4 
Here 1 5_88 
Getting 1 36_52 
GameSpotPosted 1 2_4 
Giancarlo 1 2_2 
Just 1 12_197 
Its 1 14_60 
Khamsin 1 25_84 
Inner 1 14_116 
who 1 34_34 
what 1 27_157 
would 1 14_147 
Another 1 14_1 
Aug 1 2_5 
Alcarnus 1 5_102 
yet 1 27_48 
years 1 3_14 
Enclave 1 25_83 
willpower 1 16_48 
Finally 1 16_70 
worshipping 1 25_116 
By 1 2_1 
Then 1 12_215 
way 1 14_107 
Theres 1 12_25 
Sundered 1 23_11 
Sounds 1 25_28 
That 1 23_142 
Using 1 23_70 
Updated 1 1_3 
Varanini 1 2_3 
These 1 23_52 
wasps 1 23_21 
Near 1 31_1 
Naturally 1 27_172 
Of 1 12_33 
Monk 1 1_6 
Look 1 36_88 
NPC 1 27_78 
Shortly 1 5_1 
Pass 1 23_12 
So 1 34_51 
Once 1 25_55 
PT 1 2_7 
creates 1 14_122 
coverage 1 36_91 
creature 1 23_122 
counterattack 1 14_171 
conversations 1 27_147 
couple 1 12_9 
cultist 1 27_16 
surrounding 1 12_129 
cultists 1 27_93 
cross 1 14_132 
survivor 1 27_61 
crowd 1 23_60 
collected 1 27_120 
cohorts 1 23_90 
columns 1 5_142 
click 1 23_30 
takes 1 12_126 
cloud 1 12_122 
contain 1 34_45 
conclusion 1 5_4 
continued 1 25_3 
computer 1 5_18 
taken 1 27_90 
concert 1 12_65 
did 1 25_90 
dexterity 1 16_45 
died 1 34_116 
successive 1 12_87 
dervisha 1 23_120 
stumbling 1 25_51 
dive 1 5_20 
discovered 1 27_156 
do 1 34_18 
difficult 1 14_150 
different 1 34_67 
stumbled 1 25_103 
death 1 36_63 
deadly 1 20_2 
default 1 12_69 
damage 1 23_113 
cultistswhose 1 25_108 
surface 1 34_127 
demonlike 1 23_55 
demo 1 12_3 
depending 1 12_111 
defenses 1 36_49 
defense 1 14_41 
suggests 1 5_59 
boulders 1 34_91 
blood 1 12_124 
bounty 1 27_122 
bit 1 36_18 
blinds 1 14_12 
c 1 5_146 
things 1 36_86 
cache 1 27_24 
bring 1 25_78 
third 1 12_86 
barfs 1 27_79 
barfing 1 27_134 
basic 1 16_34 
balance 1 36_85 
barbarian 1 36_29 
been 1 5_31 
those 1 12_34 
battling 1 25_4 
three 1 5_141 
caught 1 36_53 
casting 1 14_68 
caused 1 25_65 
cant 1 14_131 
than 1 36_22 
charging 1 27_3 
tandem 1 12_192 
ceremonies 1 5_9 
chance 1 5_13 
theres 1 14_103 
camps 1 27_165 
called 1 23_44 
thankfully 1 14_78 
portal 2 31_4 34_59 
tells 2 5_92 27_82 
without 2 14_114 14_167 
surrounded 2 14_65 14_139 
terms 2 14_99 23_108 
through 2 14_153 25_5 
ventured 2 27_150 34_53 
series 2 14_162 34_27 
side 2 16_60 34_74 
stronger 2 23_42 23_101 
strikes 2 12_159 14_164 
seem 2 12_38 14_81 
sanctuary 2 14_106 14_117 
when 2 14_63 14_137 
projectile 2 14_51 14_94 
saw 2 5_71 27_13 
typical 2 16_41 36_24 
up 2 23_138 27_75 
quickly 2 14_23 16_77 
pretty 2 14_119 25_29 
straightforward 2 14_120 25_30 
their 2 23_88 27_26 
seconds 2 12_110 14_59 
screen 2 16_19 16_30 
thought 2 14_115 14_168 
doesnt 2 12_73 14_80 
easily 2 16_79 23_26 
direction 2 14_76 14_91 
eventually 2 27_112 34_23 
especially 2 12_174 14_135 
cult 2 27_45 27_164 
dead 2 27_144 34_12 
crumbling 2 34_92 34_98 
details 2 5_133 16_6 
definitely 2 36_9 36_32 
get 2 3_2 12_205 
how 2 12_113 36_83 
force 2 14_113 14_166 
if 2 27_195 36_64 
hundred 2 14_110 14_157 
explode 2 12_223 23_84 
find 2 25_20 34_102 
evil 2 5_117 34_49 
fists 2 14_111 14_158 
first 2 23_14 25_13 
Well 2 27_36 36_68 
With 2 27_103 36_1 
It 2 12_146 14_121 
active 2 12_31 14_3 
abilities 2 12_32 36_77 
And 2 14_77 36_30 
As 2 12_167 25_1 
A 2 16_1 27_145 
In 2 12_1 14_98 
BlizzCon 2 3_15 5_7 
careful 2 36_37 36_67 
certain 2 14_16 27_34 
because 2 34_93 36_41 
come 2 16_63 23_63 
checked 2 5_127 16_8 
another 2 27_44 34_69 
any 2 14_69 16_59 
announced 2 3_11 5_32 
attacks 2 14_52 36_44 
appeared 2 23_48 27_56 
leader 2 25_27 25_60 
much 2 23_41 25_34 
killed 2 27_50 27_175 
onto 2 5_16 23_9 
only 2 12_107 23_34 
necromancer 2 34_29 34_33 
needed 2 34_38 34_105 
interesting 2 12_184 36_11 
kill 2 25_25 27_193 
path 2 5_81 27_110 
log 2 16_22 16_51 
massive 2 25_43 36_56 
outlaw 2 25_22 27_126 
including 2 5_134 27_180 
minutes 2 5_35 23_37 
limit 2 34_85 34_110 
available 3 5_52 16_25 16_72 
by 3 14_66 14_140 27_94 
little 3 23_54 25_47 25_92 
creatures 3 5_118 12_130 23_56 
monks 3 5_136 9_2 12_68 
take 3 14_25 23_86 25_33 
them 3 14_26 23_83 27_102 
they 3 14_29 23_62 36_84 
most 3 12_41 14_35 23_22 
This 3 12_101 14_42 34_63 
option 3 16_27 16_74 27_190 
well 3 12_14 16_57 34_87 
across 3 25_11 27_43 34_57 
about 3 5_41 16_64 27_22 
your 3 14_74 16_37 16_53 
zip 3 12_149 12_198 12_216 
where 3 5_69 27_118 34_103 
while 3 14_165 23_127 36_42 
an 3 23_94 25_21 36_10 
two 3 12_36 23_32 23_65 
almost 3 12_77 12_188 27_7 
time 3 25_35 34_84 34_109 
told 3 25_76 27_20 34_7 
us 3 27_21 27_107 27_114 
use 3 12_189 12_211 14_96 
after 3 5_2 12_21 27_2 
upon 3 25_52 27_37 34_25 
head 3 12_100 25_67 25_80 
heading 3 16_11 23_7 25_87 
so 3 12_71 14_133 27_197 
sevensided 3 12_55 12_135 20_3 
enemy 3 12_92 12_105 12_222 
has 3 5_140 12_7 12_106 
have 3 23_47 27_188 36_33 
go 3 5_97 27_71 34_107 
had 3 5_11 5_30 34_82 
strong 3 9_6 12_114 36_47 
enclave 3 27_117 27_154 34_5 
lets 3 12_147 14_47 16_75 
encountered 3 23_18 23_40 23_104 
seems 3 23_91 27_184 36_14 
are 4 12_49 16_16 23_53 36_50 
strike 4 12_56 12_88 12_136 20_4 
quest 4 5_125 16_21 16_50 16_55 
not 4 5_51 27_192 36_51 36_66 
other 4 14_101 16_5 34_73 36_76 
back 4 12_162 12_217 14_53 34_124 
at 4 3_12 12_46 14_54 23_105 
attack 4 12_70 12_142 12_172 14_31 
one 4 12_209 23_98 27_15 34_81 
group 4 12_201 14_143 27_86 36_57 
he 4 12_115 12_118 27_100 34_37 
Zakarwa 4 27_97 27_167 27_181 34_10 
into 4 5_22 5_65 12_150 12_199 
youre 4 14_64 14_138 27_196 36_65 
also 4 5_104 12_26 12_183 14_104 
everyone 4 27_8 27_51 27_176 34_8 
came 4 25_10 27_42 34_24 34_56 
Diablo 4 1_1 5_27 16_89 36_93 
she 4 5_60 27_73 27_81 27_105 
class 4 3_10 5_25 36_12 36_81 
let 4 12_220 23_82 27_69 27_137 
III 4 1_2 5_28 16_90 36_94 
exploring 4 16_69 25_94 27_38 34_21 
can 5 12_61 12_169 12_187 14_30 36_60 
dungeon 5 31_3 34_62 34_64 34_95 34_122 
useful 5 12_42 12_175 14_2 14_62 14_136 
then 5 5_63 23_2 23_79 25_75 34_14 
But 5 5_119 14_32 23_97 25_85 27_1 
palm 5 12_52 12_59 12_196 12_214 23_73 
character 5 5_91 16_18 16_29 16_38 36_26 
skills 5 12_11 14_102 16_26 16_73 16_83 
skill 5 5_137 14_4 14_37 14_45 14_172 
exploding 5 12_51 12_58 12_195 12_213 23_72 
was 5 27_59 27_143 34_11 34_65 34_97 
there 5 5_54 25_56 25_88 27_58 27_171 
were 5 23_19 23_25 25_74 25_110 27_89 
with 5 5_116 12_66 12_132 12_193 36_38 
desert 6 5_87 5_112 16_15 25_39 31_7 34_77 
but 6 5_53 12_181 23_33 25_36 27_54 27_182 
him 6 12_133 12_148 25_63 27_138 27_194 34_118 
his 6 12_164 25_66 25_79 27_141 36_43 36_48 
camp 6 25_23 25_54 25_106 27_11 27_46 27_179 
its 6 5_46 12_182 14_134 23_125 25_26 27_30 
some 6 5_77 27_63 34_19 34_42 34_46 36_73 
which 7 5_139 12_60 14_11 23_24 23_46 25_16 25_64 
We 7 3_1 5_62 23_1 25_73 27_68 34_1 34_22 
this 7 3_13 12_2 12_47 12_171 25_38 27_77 34_80 
more 7 12_138 25_93 27_40 34_20 36_19 36_36 36_90 
like 7 12_78 12_139 14_82 16_43 23_58 27_159 36_27 
as 8 12_13 12_15 16_56 16_58 16_65 27_80 34_86 34_88 
before 8 5_120 12_117 12_160 14_28 16_10 25_49 25_86 25_100 
our 9 3_3 14_34 23_4 25_12 25_101 27_121 27_173 34_114 36_3 
be 9 12_40 12_62 14_87 14_149 23_93 27_170 36_35 36_46 36_69 
for 9 5_26 12_43 12_143 12_176 14_5 14_56 16_36 27_123 36_89 
The 9 1_5 9_1 12_57 12_134 16_28 16_49 20_1 23_13 36_6 
on 9 3_6 5_79 5_123 12_89 12_112 23_74 25_104 27_108 34_71 
few 10 5_34 5_130 12_17 12_109 12_128 14_58 16_2 23_15 23_36 27_146 
it 12 12_72 12_190 14_79 14_97 23_114 23_133 23_141 23_145 25_96 27_53 27_55 27_183 
enemies 14 12_154 12_180 12_203 14_13 14_55 14_67 14_130 14_145 23_16 23_43 23_77 23_102 25_8 36_59 
you 14 5_93 5_95 5_106 12_22 12_168 12_186 14_19 14_83 16_32 16_76 25_18 27_83 27_186 36_31 
out 15 5_122 5_128 12_131 12_218 14_27 16_9 16_12 23_8 23_87 23_116 27_151 34_54 34_112 34_119 36_87 
monk 18 3_9 5_24 5_43 5_73 12_5 12_45 12_83 12_145 14_7 14_49 14_128 23_5 25_102 27_174 34_115 36_7 36_40 36_80 
is 19 5_44 5_49 5_55 5_113 9_5 12_76 12_116 12_137 12_173 14_8 14_38 14_43 14_118 14_159 14_169 23_117 23_143 25_41 36_8 
we 20 5_10 5_38 5_70 5_126 16_7 23_17 23_39 23_103 25_2 25_9 25_44 25_57 25_89 27_12 27_41 27_119 27_149 34_15 34_52 34_104 
in 24 12_64 12_120 12_191 14_14 14_22 14_73 14_89 16_87 23_28 23_38 23_49 23_64 23_107 23_129 25_112 27_4 27_9 27_32 27_52 27_177 31_5 34_78 36_54 36_95 
that 31 5_29 5_45 5_58 5_82 5_94 5_110 12_19 12_37 12_103 12_185 12_221 14_46 14_129 14_146 16_62 23_57 23_123 27_14 27_29 27_57 27_84 27_99 27_104 27_111 27_140 27_185 34_9 34_36 34_79 36_2 36_13 
to 40 5_14 5_84 5_98 5_107 12_39 12_163 12_204 12_206 14_20 14_86 14_95 14_151 16_13 16_84 23_59 23_81 23_92 23_135 25_19 25_68 25_70 25_77 25_81 27_91 27_115 27_129 27_136 27_169 27_191 34_3 34_17 34_40 34_44 34_60 34_101 34_106 34_125 36_15 36_34 36_71 
and 40 5_19 5_103 5_145 12_53 12_125 12_155 12_210 12_219 14_24 14_112 16_23 16_39 16_47 16_78 16_81 23_61 23_68 23_78 23_85 23_139 25_24 25_31 25_61 25_95 27_5 27_28 27_47 27_72 27_98 27_127 27_155 27_166 34_6 34_13 34_31 34_55 34_90 34_113 34_123 36_82 
of 41 5_5 5_76 5_101 5_131 12_10 12_30 12_123 12_153 12_179 12_202 14_71 14_92 14_100 14_108 14_144 14_155 14_163 16_3 16_68 23_23 23_99 23_109 23_112 25_7 25_107 25_115 27_25 27_62 27_65 27_87 27_132 27_152 27_162 34_28 34_48 34_75 34_120 36_58 36_74 36_78 36_92 
a 48 5_12 5_17 5_33 5_56 5_80 5_89 5_129 5_143 12_8 12_16 12_27 12_79 12_85 12_90 12_93 12_108 12_121 12_127 12_140 12_151 12_200 14_15 14_57 14_109 14_123 14_141 14_156 14_160 14_170 16_66 23_29 23_35 25_46 25_91 25_105 27_23 27_33 27_60 27_85 31_2 34_26 34_32 34_58 34_61 34_83 36_17 36_23 36_55 
the 79 3_7 5_3 5_6 5_23 5_42 5_66 5_72 5_85 5_99 5_108 5_111 5_124 5_132 5_135 12_4 12_35 12_44 12_50 12_54 12_67 12_82 12_98 12_104 12_144 12_194 12_207 12_212 14_6 14_39 14_44 14_48 14_90 14_93 14_127 16_4 16_14 16_17 16_20 16_24 16_33 16_71 16_88 23_10 23_71 23_75 23_100 23_110 23_118 23_130 25_53 25_59 25_71 25_82 25_113 27_10 27_92 27_109 27_116 27_125 27_130 27_133 27_153 27_160 27_163 27_178 27_189 31_6 34_4 34_72 34_76 34_94 34_108 34_121 34_126 36_28 36_39 36_75 36_79 36_96 
